iter	Logloss
264	0.002883753181
265	0.002872880921
266	0.002862012014
267	0.002850724943
268	0.002839994058
269	0.002829178981
270	0.002818608284
271	0.002808406577
272	0.002798522264
273	0.002788368985
274	0.002777978033
275	0.002768091112
276	0.002757571451
277	0.002747734822
278	0.002737806924
279	0.002727979794
280	0.002718019672
281	0.002708482184
282	0.002698622644
283	0.002689021826
284	0.002679583803
285	0.002670751885
286	0.002661379054
287	0.002652014419
288	0.002642990462
289	0.002633375302
290	0.002624350972
291	0.002615797147
292	0.002606932819
293	0.002597960457
294	0.002589168027
295	0.002580417693
296	0.002571637183
297	0.002563417517
298	0.002554859035
299	0.002546026744
300	0.002537398785
301	0.002528814785
302	0.002520647086
303	0.00251224488
304	0.002504406497
305	0.002495873533
306	0.002487738989
307	0.002479504608
308	0.002471510135
309	0.002463595755
310	0.002455933578
311	0.00244800169
312	0.002440170944
313	0.002432323247
314	0.002424445003
315	0.002416816726
316	0.002409680746
317	0.002401973121
318	0.002394312993
319	0.002386975288
320	0.002379512973
321	0.00237201713
322	0.002365054563
323	0.002357660979
324	0.002350170724
325	0.00234315712
326	0.002336167544
327	0.002328424715
328	0.002322052419
329	0.002315045148
330	0.002307785302
331	0.002300783992
332	0.002294017933
333	0.002286972478
334	0.002280129679
335	0.002273823321
336	0.002266917005
337	0.002260240912
338	0.002253433876
339	0.002246647887
340	0.002240149677
341	0.002233953215
342	0.002227391675
343	0.002220849693
344	0.002214378119
345	0.002208143473
346	0.002201542445
347	0.002195253596
348	0.002189105004
349	0.002182989568
350	0.002176587656
351	0.002170503885
352	0.002164312825
353	0.002158566192
354	0.002152266353
355	0.002146174945
356	0.002140401676
357	0.002134412155
358	0.002128673531
359	0.002122868598
360	0.002116729505
361	0.002110676095
362	0.002104916982
363	0.002099071071
364	0.002093257383
365	0.002087790519
366	0.002082089335
367	0.002078094333
368	0.002073694393
369	0.002069813758
370	0.002065960877
371	0.002061802149
372	0.002058140561
373	0.002054005489
374	0.002050079778
375	0.002046471089
376	0.002042491734
377	0.002038923837
378	0.002035004273
379	0.002031336538
380	0.002027617022
381	0.002023650706
382	0.002020233124
383	0.002016226761
384	0.002012599073
385	0.002008736134
386	0.002005276643
387	0.002001608536
388	0.00199819468
389	0.001994393766
390	0.00199099537
391	0.001987284981
392	0.001983835921
393	0.001980431378
394	0.001977111027
395	0.001973531395
396	0.001970329136
397	0.001966629922
398	0.001963003725
399	0.001959373616
400	0.001956246421
401	0.001952803321
402	0.001949416101
403	0.001946173236
404	0.001943019778
405	0.001939290576
406	0.001935809106
407	0.001932754368
408	0.001929336786
409	0.001925956644
410	0.001922921091
411	0.001919701695
412	0.001916470379
413	0.001913466863
414	0.001909402013
415	0.001906145737
416	0.001902166568
417	0.001898201928
418	0.001894066483
419	0.001889985427
420	0.001886438951
421	0.001882313192
422	0.00187861342
423	0.001874739118
424	0.001870722696
425	0.001866997033
426	0.001863189228
427	0.001859391294
428	0.001855617762
429	0.001851798967
430	0.001848159358
431	0.001844367012
432	0.001841330528
433	0.001837376133
434	0.001834176481
435	0.001830634102
436	0.001826883666
437	0.001823289134
438	0.001820052788
439	0.001816271618
440	0.001812656596
441	0.001809096336
442	0.001805675775
443	0.001802081615
444	0.001798644476
445	0.00179506354
446	0.00179188177
447	0.00178856086
448	0.001784843393
449	0.001781522483
450	0.001778024435
451	0.001775109768
452	0.001771712489
453	0.00176835116
454	0.001764786988
455	0.001761198416
456	0.001757947169
457	0.001754751615
458	0.001751558483
459	0.001748489216
460	0.001745181531
461	0.00174196139
462	0.001738589257
463	0.001735709235
464	0.001732663065
465	0.001729305275
466	0.001726269722
467	0.001723195985
468	0.001720135659
469	0.001717025787
470	0.00171397496
471	0.00171084255
472	0.001708156802
473	0.001704717986
474	0.001701649651
475	0.001698780432
476	0.001695974171
477	0.001693064161
478	0.001690023765
479	0.001687310822
480	0.001684011146
481	0.001681431383
482	0.001678458229
483	0.001675430685
484	0.001672775485
485	0.001669639163
486	0.00166664049
487	0.001663913019
488	0.001661220379
489	0.00165838711
490	0.001655777171
491	0.001652962714
492	0.001650176197
493	0.001647423208
494	0.001644459926
495	0.001641948335
496	0.001639108546
497	0.00163651146
498	0.00163386073
499	0.00163111873
500	0.00162836127
501	0.001625818759
502	0.001623017341
503	0.001620291546
504	0.001617672481
505	0.001615092531
506	0.001612438634
507	0.001609850116
508	0.001607228816
509	0.001604730822
510	0.001602212898
511	0.001599713415
512	0.001597033441
513	0.001594307832
514	0.001591703482
515	0.001589409634
516	0.001586866006
517	0.001584323868
518	0.001581909508
519	0.001579253376
520	0.001576601528
521	0.001574067026
522	0.001571881026
523	0.001569535397
524	0.001566846669
525	0.001564461179
526	0.001562348474
527	0.001562324632
528	0.001562163327
529	0.001560006756
530	0.001557435468
531	0.001555005368
532	0.00155252628
533	0.0015501922
534	0.001547733136
535	0.001545303781
536	0.001542984787
537	0.001540768892
538	0.001538392529
539	0.001536152605
540	0.0015338636
541	0.00153167434
542	0.001529014204
543	0.001526605245
544	0.001524428837
545	0.001522409078
546	0.001519990712
547	0.001517484058
548	0.001515452936
549	0.001513092313
550	0.00151086282
551	0.001508701593
552	0.001506418735
553	0.001504241955
554	0.001502120215
555	0.001500150934
556	0.001497836877
557	0.001495688129
558	0.00149322981
559	0.00149103906
560	0.001488860231
561	0.001486735791
562	0.00148479715
563	0.001482696552
564	0.001480893511
565	0.001479620952
566	0.00147745125
567	0.001475202199
568	0.001473149564
569	0.001471230574
570	0.001468653418
571	0.001466724742
572	0.001464872062
573	0.001462825015
574	0.001460746024
575	0.001458816882
576	0.00145695433
577	0.001454433985
578	0.001452754252
579	0.001450632513
580	0.001448497921
581	0.001446366217
582	0.001444313396
583	0.001443630178
584	0.001441500429
585	0.001439511962
586	0.001437664218
587	0.00143586183
588	0.001433910243
589	0.001431610994
590	0.00142982807
591	0.001427906938
592	0.001425825711
593	0.00142387785
594	0.001421848219
595	0.001420097332
596	0.001418115478
597	0.001416272298
598	0.001414446905
599	0.00141249774
600	0.001410810463
601	0.001408801787
602	0.001408801787
603	0.001408801787
604	0.001408801787
605	0.001408801787
606	0.001408801787
607	0.001408801787
608	0.001408801787
609	0.001408801787
610	0.001408801787
611	0.001408801787
612	0.001408801787
613	0.001408801787
614	0.001408801787
615	0.001408801787
616	0.001408801787
617	0.001408801787
618	0.001408801787
619	0.001408801787
620	0.001408801787
621	0.001408801787
622	0.001408801787
623	0.001408801787
624	0.001408801787
625	0.001408801787
626	0.001408801787
627	0.001408801787
628	0.001408801787
629	0.001408801787
630	0.001408801787
631	0.001408801787
632	0.001408801787
633	0.001408801787
634	0.001408801787
635	0.001408801787
636	0.001408801787
637	0.001408801787
638	0.001408801787
639	0.001408801787
640	0.001408801787
641	0.001408801787
642	0.001408801787
643	0.001408801787
644	0.001408801787
645	0.001408801787
646	0.001408801787
647	0.001408801787
648	0.001408801787
649	0.001408801787
650	0.001408801787
651	0.001408801787
652	0.001408801787
653	0.001408801787
654	0.001408801787
655	0.001408801787
656	0.001408801787
657	0.001408801787
658	0.001408801787
659	0.001408801787
660	0.001408801787
661	0.001408801787
662	0.001408801787
663	0.001408801787
664	0.001408801787
665	0.001408801787
666	0.001408801787
667	0.001408801787
668	0.001408801787
669	0.001408801787
670	0.001408801787
671	0.001408801787
672	0.001408801787
673	0.001408801787
674	0.001408801787
675	0.001408801787
676	0.001408801787
677	0.001408801787
678	0.001408801787
679	0.001408801787
680	0.001408801787
681	0.001408801787
682	0.001408801787
683	0.001408801787
684	0.001408801787
685	0.001408801787
686	0.001408801787
687	0.001408801787
688	0.001408801787
689	0.001408801787
690	0.001408801787
691	0.001408801787
692	0.001408801787
693	0.001408801787
694	0.001408801787
695	0.001408801787
696	0.001408801787
697	0.001408801787
698	0.001408801787
699	0.001408801787
700	0.001408801787
701	0.001408801787
702	0.001408801787
703	0.001408801787
704	0.001408801787
705	0.001408801787
706	0.001408801787
707	0.001408801787
708	0.001408801787
709	0.001408801787
710	0.001408801787
711	0.001408801787
712	0.001408801787
713	0.001408801787
714	0.001408801787
715	0.001408801787
716	0.001408801787
717	0.001408801787
718	0.001408801787
719	0.001408801787
720	0.001408801787
721	0.001408801787
722	0.001408801787
723	0.001408801787
724	0.001408801787
725	0.001408801787
726	0.001408801787
727	0.001408801787
728	0.001408801787
729	0.001408801787
730	0.001408801787
731	0.001408801787
732	0.001408801787
733	0.001408801787
734	0.001408801787
735	0.001408801787
736	0.001408801787
737	0.001408801787
738	0.001408801787
739	0.001408801787
740	0.001408801787
741	0.001408801787
742	0.001408801787
743	0.001408801787
744	0.001408801787
745	0.001408801787
746	0.001408801787
747	0.001408801787
748	0.001408801787
749	0.001408801787
750	0.001408801787
751	0.001408801787
752	0.001408801787
753	0.001408801787
754	0.001408801787
755	0.001408801787
756	0.001408801787
757	0.001408801787
758	0.001408801787
759	0.001408801787
760	0.001408801787
761	0.001408801787
762	0.001408801787
763	0.001408801787
764	0.001408801787
765	0.001408801787
766	0.001408801787
767	0.001408801787
768	0.001408801787
769	0.001408801787
770	0.001408801787
771	0.001408801787
772	0.001408801787
773	0.001408801787
774	0.001408801787
775	0.001408801787
776	0.001408801787
777	0.001408801787
778	0.001408801787
779	0.001408801787
780	0.001408801787
781	0.001408801787
782	0.001408801787
783	0.001408801787
784	0.001408801787
785	0.001408801787
786	0.001408801787
787	0.001408801787
788	0.001408801787
789	0.001408801787
790	0.001408801787
791	0.001408801787
792	0.001408801787
793	0.001408801787
794	0.001408801787
795	0.001408801787
796	0.001408801787
797	0.001408801787
798	0.001408801787
799	0.001408801787
800	0.001408801787
801	0.001408801787
802	0.001408801787
803	0.001408801787
804	0.001408801787
805	0.001408801787
806	0.001408801787
807	0.001408801787
808	0.001408801787
809	0.001408801787
810	0.001408801787
811	0.001408801787
812	0.001408801787
813	0.001408801787
814	0.001408801787
815	0.001408801787
816	0.001408801787
817	0.001408801787
818	0.001408801787
819	0.001408801787
820	0.001408801787
821	0.001408801787
822	0.001408801787
823	0.001408801787
824	0.001408801787
825	0.001408801787
826	0.001408801787
827	0.001408801787
828	0.001408801787
829	0.001408801787
830	0.001408801787
831	0.001408801787
832	0.001408801787
833	0.001408801787
834	0.001408801787
835	0.001408801787
836	0.001408801787
837	0.001408801787
838	0.001408801787
839	0.001408801787
840	0.001408801787
841	0.001408801787
842	0.001408801787
843	0.001408801787
844	0.001408801787
845	0.001408801787
846	0.001408801787
847	0.001408801787
848	0.001408801787
849	0.001408801787
850	0.001408801787
851	0.001408801787
852	0.001408801787
853	0.001408801787
854	0.001408801787
855	0.001408801787
856	0.001408801787
857	0.001408801787
858	0.001408801787
859	0.001408801787
860	0.001408801787
861	0.001408801787
862	0.001408801787
863	0.001408801787
864	0.001408801787
865	0.001408801787
866	0.001408801787
867	0.001408801787
868	0.001408801787
869	0.001408801787
870	0.001408801787
871	0.001408801787
872	0.001408801787
873	0.001408801787
874	0.001408801787
875	0.001408801787
876	0.001408801787
877	0.001408801787
878	0.001408801787
879	0.001408801787
880	0.001408801787
881	0.001408801787
882	0.001408801787
883	0.001408801787
884	0.001408801787
885	0.001408801787
886	0.001408801787
887	0.001408801787
888	0.001408801787
889	0.001408801787
890	0.001408801787
891	0.001408801787
892	0.001408801787
893	0.001408801787
894	0.001408801787
895	0.001408801787
896	0.001408801787
897	0.001408801787
898	0.001408801787
899	0.001408801787
900	0.001408801787
901	0.001408801787
902	0.001408801787
903	0.001408801787
904	0.001408801787
905	0.001408801787
906	0.001408801787
907	0.001408801787
908	0.001408801787
909	0.001408801787
910	0.001408801787
911	0.001408801787
912	0.001408801787
913	0.001408801787
914	0.001408801787
915	0.001408801787
916	0.001408801787
917	0.001408801787
918	0.001408801787
919	0.001408801787
920	0.001408801787
921	0.001408801787
922	0.001408801787
923	0.001408801787
924	0.001408801787
925	0.001408801787
926	0.001408801787
927	0.001408801787
928	0.001408801787
929	0.001408801787
930	0.001408801787
931	0.001408801787
932	0.001408801787
933	0.001408801787
934	0.001408801787
935	0.001408801787
936	0.001408801787
937	0.001408801787
938	0.001408801787
939	0.001408801787
940	0.001408801787
941	0.001408801787
942	0.001408801787
943	0.001408801787
944	0.001408801787
945	0.001408801787
946	0.001408801787
947	0.001408801787
948	0.001408801787
949	0.001408801787
950	0.001408801787
951	0.001408801787
952	0.001408801787
953	0.001408801787
954	0.001408801787
955	0.001408801787
956	0.001408801787
957	0.001408801787
958	0.001408801787
959	0.001408801787
960	0.001408801787
961	0.001408801787
962	0.001408801787
963	0.001408801787
964	0.001408801787
965	0.001408801787
966	0.001408801787
967	0.001408801787
968	0.001408801787
969	0.001408801787
970	0.001408801787
971	0.001408801787
972	0.001408801787
973	0.001408801787
974	0.001408801787
975	0.001408801787
976	0.001408801787
977	0.001408801787
978	0.001408801787
979	0.001408801787
980	0.001408801787
981	0.001408801787
982	0.001408801787
983	0.001408801787
984	0.001408801787
985	0.001408801787
986	0.001408801787
987	0.001408801787
988	0.001408801787
989	0.001408801787
990	0.001408801787
991	0.001408801787
992	0.001408801787
993	0.001408801787
994	0.001408801787
995	0.001408801787
996	0.001408801787
997	0.001408801787
998	0.001408801787
999	0.001408801787
